question_id,TBS,QBS,tradeduration,SumofPrevious,questionduration,DaystoClose,categoryid
624,0.004682617,7.00E-05,3.699305556,120.7548611,255.96753,135.2126689,3
624,4.89E-16,0,3.239583333,123.9944444,255.96753,131.9730856,3
624,0.00468263,0,0.088194444,124.0826389,255.96753,131.8848911,3
624,2.02E-15,0,4.927777778,129.0104167,255.96753,126.9571133,3
624,1.76E-15,0,5.252777778,134.2631944,255.96753,121.7043356,3
624,1.76E-15,0,4.695833333,138.9590278,255.96753,117.0085022,3
624,0.00468262,0,0.001388889,138.9604167,255.96753,117.0071133,3
624,0.01053589,0,0.060416667,139.0208333,255.96753,116.9466967,3
624,0.010229969,0,0.000694444,139.0215278,255.96753,116.9460022,3
624,7.53E-16,0,0.129861111,139.1513889,255.96753,116.8161411,3
624,7.53E-16,0,1.990277778,141.1416667,255.96753,114.8258633,3
624,7.53E-16,0,4.66875,145.8104167,255.96753,110.1571133,3
624,8.34E-06,0,4.384722222,150.1951389,255.96753,105.7723911,3
624,0.002081165,1.00E-05,1.569444444,151.7645833,255.96753,104.2029467,3
624,0.007167291,0.00017,6.102083333,157.8666667,255.96753,98.10086333,3
624,2.02E-15,0,4.797916667,162.6645833,255.96753,93.30294666,3
624,2.02E-15,0,0.001388889,162.6659722,255.96753,93.30155778,3
624,0.004682617,0,0.001388889,162.6673611,255.96753,93.30016889,3
624,4.89E-16,0,0.001388889,162.66875,255.96753,93.29878,3
624,4.89E-16,0,0.001388889,162.6701389,255.96753,93.29739111,3
624,0.448753463,0,0.000694444,162.6708333,255.96753,93.29669666,3
624,0.003545728,0,0.002777778,162.6736111,255.96753,93.29391889,3
624,0.006703639,0,0.046527778,162.7201389,255.96753,93.24739111,3
624,0.133019496,0,0.001388889,162.7215278,255.96753,93.24600222,3
624,0.448753463,0,0.000694444,162.7222222,255.96753,93.24530778,3
624,0.003545685,0,0.000694444,162.7229167,255.96753,93.24461333,3
624,0.016011117,0,0.000694444,162.7236111,255.96753,93.24391889,3
624,0.049861496,0,0.002777778,162.7263889,255.96753,93.24114111,3
624,0.256177072,2.00E-05,0.014583333,162.7409722,255.96753,93.22655778,3
624,0.107257739,0,0.001388889,162.7423611,255.96753,93.22516889,3
624,0.003456332,0,0.004166667,162.7465278,255.96753,93.22100222,3
624,0.003545719,3.00E-05,2.061111111,164.8076389,255.96753,91.15989111,3
624,0.448753463,0.00014,0.081944444,164.8895833,255.96753,91.07794667,3
624,0.003545692,1.00E-05,0.865277778,165.7548611,255.96753,90.21266889,3
624,0.263767196,0.00011,0.105555556,165.8604167,255.96753,90.10711333,3
624,0.192853426,1.00E-05,0.006944444,165.8673611,255.96753,90.10016889,3
624,0.133019053,0.00779,15.07986111,180.9472222,255.96753,75.02030778,3
624,0.088642659,0.00072,2.094444444,183.0416667,255.96753,72.92586333,3
624,0.186370979,0.0057,7.873611111,190.9152778,255.96753,65.05225222,3
624,0.080000087,0.00124,3.975,194.8902778,255.96753,61.07725222,3
624,0.030343365,1.00E-05,0.050694444,194.9409722,255.96753,61.02655778,3
624,0.271468144,0.01059,10.04166667,204.9826389,255.96753,50.98489111,3
624,0.043434868,0.00039,2.323611111,207.30625,255.96753,48.66128,3
624,0.004487531,0,0.003472222,207.3097222,255.96753,48.65780778,3
624,0.448753463,0.00112,0.64375,207.9534722,255.96753,48.01405778,3
624,0.003545738,2.00E-05,1.324305556,209.2777778,255.96753,46.68975222,3
624,0.007977856,0,0.002777778,209.2805556,255.96753,46.68697444,3
624,0.005926772,0,0.120138889,209.4006944,255.96753,46.56683555,3
624,0.448753463,0,0.000694444,209.4013889,255.96753,46.56614111,3
624,0.053240991,0.00017,0.820833333,210.2222222,255.96753,45.74530778,3
624,0.053240959,0,0.000694444,210.2229167,255.96753,45.74461333,3
624,0.053240981,4.00E-05,0.207638889,210.4305556,255.96753,45.53697444,3
624,0.056731331,3.00E-05,0.15,210.5805556,255.96753,45.38697444,3
624,0.005,1.00E-05,0.584027778,211.1645833,255.96753,44.80294666,3
624,0.02113178,0,0.024305556,211.1888889,255.96753,44.77864111,3
624,0.016929947,3.00E-05,0.411805556,211.6006944,255.96753,44.36683555,3
624,0.007199989,0,0.036805556,211.6375,255.96753,44.33003,3
624,0.009800003,0,0.017361111,211.6548611,255.96753,44.31266889,3
624,0.012799997,0,0.000694444,211.6555556,255.96753,44.31197444,3
624,0.0162,0,0.000694444,211.65625,255.96753,44.31128,3
624,0.039199972,2.00E-05,0.120138889,211.7763889,255.96753,44.19114111,3
624,0.051200032,4.00E-05,0.178472222,211.9548611,255.96753,44.01266889,3
624,0.072200061,0.00051,1.818055556,213.7729167,255.96753,42.19461333,3
624,0.0882,0.00104,3.038194444,216.8111111,255.96753,39.15641889,3
624,0.125,0.00053,1.092361111,217.9034722,255.96753,38.06405778,3
624,0.1682,0,0.000694444,217.9041667,255.96753,38.06336333,3
624,0.18,0.00023,0.326388889,218.2305556,255.96753,37.73697444,3
624,0.156799994,0,0.005555556,218.2361111,255.96753,37.73141889,3
624,0.0882,1.00E-05,0.022222222,218.2583333,255.96753,37.70919666,3
624,0.0968,1.00E-05,0.0375,218.2958333,255.96753,37.67169666,3
624,0.153498794,0.00166,2.780555556,221.0763889,255.96753,34.89114111,3
624,0.166485752,0.00632,9.770138889,230.8465278,255.96753,25.12100222,3
624,0.4418,0,0.001388889,230.8479167,255.96753,25.11961333,3
624,0.29645,0.00111,0.959722222,231.8076389,255.96753,24.15989111,3
624,0.079999996,0,0,231.8076389,255.96753,24.15989111,3
624,0.019999991,0.00022,2.797916667,234.6055556,255.96753,21.36197444,3
624,0.045000027,0,0.017361111,234.6229167,255.96753,21.34461333,3
624,0.32,0.0001,0.082638889,234.7055556,255.96753,21.26197444,3
624,0.244999986,0.00011,0.119444444,234.825,255.96753,21.14253,3
624,1.620000083,0.04632,7.361805556,242.1868056,255.96753,13.78072444,3
624,0.231199891,-0.21839,13.78125,255.9680556,255.96753,-0.000525558,3
625,0.124999985,0.00051,1.014583333,1.014583333,247.82113,246.8065467,3
625,0.281249978,0.00028,0.246527778,1.261111111,247.82113,246.5600189,3
625,0.14062497,6.00E-05,0.110416667,1.371527778,247.82113,246.4496022,3
625,0.086181043,0.00021,0.597222222,1.96875,247.82113,245.85238,3
625,0.156800017,0.00056,0.893055556,2.861805556,247.82113,244.9593244,3
625,0.124999965,5.00E-05,0.089583333,2.951388889,247.82113,244.8697411,3
625,0.079999916,0,0.0125,2.963888889,247.82113,244.8572411,3
625,0.040322669,2.00E-05,0.117361111,3.08125,247.82113,244.73988,3
625,0.024902032,0.00149,14.87083333,17.95208333,247.82113,229.8690467,3
625,0.039200008,0.0004,2.55,20.50208333,247.82113,227.3190467,3
625,0.012800005,1.00E-05,0.200694444,20.70277777,247.82113,227.1183522,3
625,0.006937748,0,0.135416667,20.83819444,247.82113,226.9829356,3
625,0.004008261,0,0.002083333,20.84027777,247.82113,226.9808522,3
625,0.000800002,0,0.255555556,21.09583333,247.82113,226.7252967,3
625,0.000799996,1.00E-05,2.633333333,23.72916666,247.82113,224.0919633,3
625,0.000405535,0,1.100694444,24.82986111,247.82113,222.9912689,3
625,0.001800008,0,0.156944444,24.98680555,247.82113,222.8343244,3
625,0.001262657,0,0.135416667,25.12222222,247.82113,222.6989078,3
625,0.003199996,3.00E-05,2.272222222,27.39444444,247.82113,220.4266856,3
625,0.00210128,0,0.425,27.81944444,247.82113,220.0016856,3
625,0.0008,0,0.238194444,28.05763888,247.82113,219.7634911,3
625,0.000457365,0,0.084027778,28.14166666,247.82113,219.6794633,3
625,0.000399246,0,0.005555556,28.14722222,247.82113,219.6739078,3
625,0.000352192,0,0.003472222,28.15069444,247.82113,219.6704356,3
625,0.000203358,0,0.053472222,28.20416666,247.82113,219.6169633,3
625,0.000202431,0,3.719444444,31.92361111,247.82113,215.8975189,3
625,0.012809699,1.00E-05,0.198611111,32.12222222,247.82113,215.6989078,3
625,0.000800002,0,0.072222222,32.19444444,247.82113,215.6266856,3
625,0.008743201,0.00014,4.058333333,36.25277777,247.82113,211.5683522,3
625,0.001799992,0,0.351388889,36.60416666,247.82113,211.2169633,3
625,0.0128,8.00E-05,1.465972222,38.07013888,247.82113,209.7509911,3
625,0.00979999,4.00E-05,1.044444444,39.11458333,247.82113,208.7065467,3
625,0.006133531,0,0.2,39.31458333,247.82113,208.5065467,3
625,0.006133531,1.00E-05,0.354861111,39.66944444,247.82113,208.1516856,3
625,0.003854893,1.00E-05,0.557638889,40.22708333,247.82113,207.5940467,3
625,0.000800008,1.00E-05,1.569444444,41.79652777,247.82113,206.0246022,3
625,0.5202,0.00067,0.31875,42.11527777,247.82113,205.7058522,3
625,0.49999994,0,0.000694444,42.11597222,247.82113,205.7051578,3
625,0.596844835,5.00E-05,0.021527778,42.13749999,247.82113,205.68363,3
625,0.873957084,0.00011,0.031944444,42.16944444,247.82113,205.6516856,3
625,0.845000104,6.00E-05,0.01875,42.18819444,247.82113,205.6329356,3
625,0.852047634,0.00049,0.143055556,42.33124999,247.82113,205.48988,3
625,0.85513732,0.00183,0.529861111,42.8611111,247.82113,204.9600189,3
625,0.49999991,7.00E-05,0.032638889,42.89374999,247.82113,204.92738,3
625,0.56730592,0.04152,18.17152778,61.06527777,247.82113,186.7558522,3
625,0.732607238,0.0008,0.272916667,61.33819444,247.82113,186.4829356,3
625,0.561800032,0.02835,12.52847222,73.86666666,247.82113,173.9544633,3
625,0.446309802,0.0001,0.054861111,73.92152777,247.82113,173.8996022,3
625,0.369723146,7.00E-05,0.049305556,73.97083333,247.82113,173.8502967,3
625,0.344412875,0.00018,0.130555556,74.10138888,247.82113,173.7197411,3
625,0.255596556,1.00E-05,0.00625,74.10763888,247.82113,173.7134911,3
625,0.130456532,3.00E-05,0.054166667,74.16180555,247.82113,173.6593244,3
625,0.130456599,0,0.001388889,74.16319444,247.82113,173.6579356,3
625,0.131991639,3.00E-05,0.057638889,74.22083333,247.82113,173.6002967,3
625,0.105799977,0.00278,6.515277778,80.73611111,247.82113,167.0850189,3
625,0.124454242,0.0002,0.390972222,81.12708333,247.82113,166.6940467,3
625,0.118285053,2.00E-05,0.045833333,81.17291666,247.82113,166.6482133,3
625,0.121176258,0.00322,6.604166667,87.77708333,247.82113,160.0440467,3
625,0.1152,6.00E-05,0.120833333,87.89791666,247.82113,159.9232133,3
625,0.418805221,0.00028,0.165972222,88.06388888,247.82113,159.7572411,3
625,0.441800028,0.00015,0.084722222,88.1486111,247.82113,159.6725189,3
625,0.50000009,0.00016,0.079166667,88.22777777,247.82113,159.5933522,3
625,0.306051041,0.0001,0.084722222,88.31249999,247.82113,159.50863,3
625,0.308010568,0.00225,1.815972222,90.12847222,247.82113,157.6926578,3
625,0.596707246,0.00536,2.229166667,92.35763888,247.82113,155.4634911,3
625,0.5832,0.00481,2.045833333,94.40347222,247.82113,153.4176578,3
625,0.50000003,0.00054,0.270138889,94.6736111,247.82113,153.1475189,3
625,0.3698,0.00014,0.091666667,94.76527777,247.82113,153.0558522,3
625,0.304199922,0.00042,0.344444444,95.10972222,247.82113,152.7114078,3
625,0.516976729,0.0003,0.145138889,95.2548611,247.82113,152.5662689,3
625,0.4608,0,0.002083333,95.25694444,247.82113,152.5641856,3
625,0.604999978,0.00024,0.098611111,95.35555555,247.82113,152.4655745,3
625,0.5202,0.00826,3.943055556,99.2986111,247.82113,148.5225189,3
625,0.3872,0.00234,1.501388889,100.8,247.82113,147.02113,3
625,0.319999984,0.01546,11.99444444,112.7944444,247.82113,135.0266856,3
625,0.23120002,0.01403,15.06805556,127.8625,247.82113,119.95863,3
625,0.304200016,0.01843,15.04027778,142.9027778,247.82113,104.9183522,3
625,0.423199954,0.06381,37.43888889,180.3416667,247.82113,67.47946334,3
625,0.36980012,0.00068,0.459722222,180.8013889,247.82113,67.01974111,3
625,0.404999964,0.00084,0.5125,181.3138889,247.82113,66.50724111,3
625,0.36980006,0,0.001388889,181.3152778,247.82113,66.50585222,3
625,0.404999847,1.00E-05,0.004861111,181.3201389,247.82113,66.50099111,3
625,0.369799957,1.00E-05,0.003472222,181.3236111,247.82113,66.49751889,3
625,0.404999847,1.00E-05,0.003472222,181.3270833,247.82113,66.49404667,3
625,0.369799957,0.00064,0.426388889,181.7534722,247.82113,66.06765778,3
625,0.404999847,1.00E-05,0.006944444,181.7604167,247.82113,66.06071334,3
625,0.3872,0,0,181.7604167,247.82113,66.06071334,3
625,0.3528,0.00029,0.202777778,181.9631944,247.82113,65.85793556,3
625,0.49999994,1.00E-05,0.003472222,181.9666667,247.82113,65.85446334,3
625,0.40499991,0,0.002777778,181.9694444,247.82113,65.85168556,3
625,0.49999988,0,0.001388889,181.9708333,247.82113,65.85029667,3
625,0.405,0,0.000694444,181.9715278,247.82113,65.84960223,3
625,0.50000003,0.00892,4.430555556,186.4020833,247.82113,61.41904667,3
625,0.423200037,0,0.000694444,186.4027778,247.82113,61.41835223,3
625,0.50000006,0.00607,3.013888889,189.4166667,247.82113,58.40446334,3
625,0.423199954,0.00346,2.031944444,191.4486111,247.82113,56.37251889,3
625,0.50000006,0.00097,0.480555556,191.9291667,247.82113,55.89196334,3
625,0.441799972,0.00012,0.06875,191.9979167,247.82113,55.82321334,3
625,0.387200026,0,0.002777778,192.0006944,247.82113,55.82043556,3
625,0.5,1.00E-05,0.003472222,192.0041667,247.82113,55.81696334,3
625,0.4802,0.00154,0.796527778,192.8006944,247.82113,55.02043556,3
625,0.460800019,0.01452,7.824305556,200.625,247.82113,47.19613,3
625,0.441799972,0.00389,2.186111111,202.8111111,247.82113,45.01001889,3
625,0.460799981,0,0.001388889,202.8125,247.82113,45.00863,3
625,0.441799944,0.00462,2.595833333,205.4083333,247.82113,42.41279667,3
625,0.378449974,0.00913,5.988194444,211.3965278,247.82113,36.42460223,3
625,0.387200053,1.00E-05,0.006944444,211.4034722,247.82113,36.41765778,3
625,0.45654631,0.00158,0.860416667,212.2638889,247.82113,35.55724111,3
625,0.405248294,0.00035,0.215972222,212.4798611,247.82113,35.34126889,3
625,0.439288403,0.00099,0.556944444,213.0368056,247.82113,34.78432445,3
625,0.430589216,0.00187,1.079861111,214.1166667,247.82113,33.70446334,3
625,0.405000018,0.00258,1.581944444,215.6986111,247.82113,32.12251889,3
625,0.378243821,0,0.002777778,215.7013889,247.82113,32.11974112,3
625,0.390097609,0.02539,16.15972222,231.8611111,247.82113,15.9600189,3
625,0.2738,0,0.001388889,231.8625,247.82113,15.95863001,3
625,0.2592,1.00E-05,0.006944444,231.8694444,247.82113,15.95168556,3
625,0.273800022,0.00105,0.952777778,232.8222222,247.82113,14.99890778,3
625,0.2592,0.00036,0.346527778,233.16875,247.82113,14.65238001,3
625,0.269168704,0.00214,1.975694444,235.1444444,247.82113,12.67668556,3
625,0.3042,0.00058,0.475694444,235.6201389,247.82113,12.20099112,3
625,0.304205164,2.00E-05,0.013888889,235.6340278,247.82113,12.18710223,3
625,0.312885652,0.00684,5.427777778,241.0618055,247.82113,6.759324452,3
625,0.336200025,-0.32245,6.759027778,247.8208333,247.82113,0.000296674,3
628,0.345167826,0.02135,15.21388889,15.21388889,244.90648,229.6925911,3
628,0.3362,1.00E-05,0.009027778,15.22291667,244.90648,229.6835633,3
628,0.349910796,3.00E-05,0.020833333,15.24375,244.90648,229.66273,3
628,0.349910796,0.00307,2.155555556,17.39930556,244.90648,227.5071744,3
628,0.391525164,0.00026,0.161805556,17.56111111,244.90648,227.3453689,3
628,0.43376995,0.00038,0.215277778,17.77638889,244.90648,227.1300911,3
628,0.423199954,0.00023,0.135416667,17.91180556,244.90648,226.9946744,3
628,0.423199954,0.00044,0.257638889,18.16944445,244.90648,226.7370356,3
628,0.423199954,0.00629,3.659027778,21.82847223,244.90648,223.0780078,3
628,0.352800017,0.00053,0.367361111,22.19583334,244.90648,222.7106467,3
628,0.32,0.00146,1.122916667,23.31875,244.90648,221.58773,3
628,0.32,0.00203,1.560416667,24.87916667,244.90648,220.0273133,3
628,0.32,0.00044,0.336111111,25.21527778,244.90648,219.6912022,3
628,0.32,1.00E-05,0.008333333,25.22361111,244.90648,219.6828689,3
628,0.304200016,7.00E-05,0.054166667,25.27777778,244.90648,219.6287022,3
628,0.304200016,0.0046,3.719444444,28.99722223,244.90648,215.9092578,3
628,0.306156858,0.00025,0.204861111,29.20208334,244.90648,215.7043967,3
628,0.288800023,8.00E-05,0.064583333,29.26666667,244.90648,215.6398133,3
628,0.259199964,4.00E-05,0.041666667,29.30833334,244.90648,215.5981467,3
628,0.2312,0.0008,0.855555556,30.16388889,244.90648,214.7425911,3
628,0.217800026,0.00122,1.375,31.53888889,244.90648,213.3675911,3
628,0.192200056,0.00022,0.279166667,31.81805556,244.90648,213.0884244,3
628,0.18,0.0027,3.69375,35.51180556,244.90648,209.3946744,3
628,0.1458,5.00E-05,0.089583333,35.60138889,244.90648,209.3050911,3
628,0.12500003,0.0004,0.784027778,36.38541667,244.90648,208.5210633,3
628,0.1458,0.00122,2.066666667,38.45208334,244.90648,206.4543967,3
628,0.12500003,0.00011,0.21875,38.67083334,244.90648,206.2356467,3
628,0.115199966,3.00E-05,0.064583333,38.73541667,244.90648,206.1710633,3
628,0.13520001,0.00024,0.444444444,39.17986111,244.90648,205.7266189,3
628,0.1152,5.00E-05,0.104166667,39.28402778,244.90648,205.6224522,3
628,0.244999986,7.00E-05,0.069444444,39.35347223,244.90648,205.5530078,3
628,0.1922,0.02434,31.15833333,70.51180556,244.90648,174.3946744,3
628,0.288799977,0.00051,0.430555556,70.94236111,244.90648,173.9641189,3
628,0.2312,5.00E-05,0.054166667,70.99652778,244.90648,173.9099522,3
628,0.180000084,4.00E-05,0.047916667,71.04444445,244.90648,173.8620356,3
628,0.145800022,0.0001,0.165277778,71.20972222,244.90648,173.6967578,3
628,0.125,7.00E-05,0.130555556,71.34027778,244.90648,173.5662022,3
628,0.105799991,1.00E-05,0.018055556,71.35833334,244.90648,173.5481467,3
628,0.168199977,0.00142,2.072222222,73.43055556,244.90648,171.4759244,3
628,0.115200043,0.00223,4.768055556,78.19861111,244.90648,166.7078689,3
628,0.180000024,0.00012,0.161111111,78.35972222,244.90648,166.5467578,3
628,0.369799957,4.00E-05,0.029861111,78.38958334,244.90648,166.5168967,3
628,0.168199988,0.00418,6.107638889,84.49722222,244.90648,160.4092578,3
628,0.273799963,0.00072,0.646527778,85.14375,244.90648,159.76273,3
628,0.204799955,7.00E-05,0.078472222,85.22222222,244.90648,159.6842578,3
628,0.4418,4.00E-05,0.020138889,85.24236111,244.90648,159.6641189,3
628,0.405,0.01026,6.234722222,91.47708334,244.90648,153.4293967,3
628,0.259199993,0.00024,0.224305556,91.70138889,244.90648,153.2050911,3
628,0.217799993,4.00E-05,0.045138889,91.74652778,244.90648,153.1599522,3
628,0.231200109,9.00E-05,0.092361111,91.83888889,244.90648,153.0675911,3
628,0.204800013,0.00029,0.346527778,92.18541667,244.90648,152.7210633,3
628,0.07999996,5.00E-05,0.145138889,92.33055556,244.90648,152.5759244,3
628,0.156799983,0.07206,113.0638889,205.3944445,244.90648,39.51203554,3
628,0.145800022,0.00117,1.971527778,207.3659722,244.90648,37.54050776,3
628,0.11520001,6.00E-05,0.122916667,207.4888889,244.90648,37.4175911,3
628,0.156799983,0.00052,0.821527778,208.3104167,244.90648,36.59606332,3
628,0.08,0.00012,0.358333333,208.66875,244.90648,36.23772999,3
628,0.12500003,0.0003,0.592361111,209.2611111,244.90648,35.64536888,3
628,0.105800055,0,0.002777778,209.2638889,244.90648,35.6425911,3
628,0.079999996,1.00E-05,0.033333333,209.2972222,244.90648,35.60925776,3
628,0.064800007,7.00E-05,0.25625,209.5534722,244.90648,35.35300776,3
628,0.045000009,2.00E-05,0.135416667,209.6888889,244.90648,35.2175911,3
628,0.023237487,1.00E-05,0.054166667,209.7430556,244.90648,35.16342443,3
628,0.033800013,1.00E-05,0.0625,209.8055556,244.90648,35.10092443,3
628,0.016200002,0,0.059027778,209.8645833,244.90648,35.04189665,3
628,0.172370782,0.00021,0.295138889,210.1597222,244.90648,34.74675776,3
628,0.024199989,6.00E-05,0.619444444,210.7791667,244.90648,34.12731332,3
628,0.016199999,0,0.059722222,210.8388889,244.90648,34.0675911,3
628,0.174049976,9.00E-05,0.127777778,210.9666667,244.90648,33.93981332,3
628,0.033799984,0,0.035416667,211.0020833,244.90648,33.90439665,3
628,0.220531559,0.0002,0.224305556,211.2263889,244.90648,33.6800911,3
628,0.057799986,0.00015,0.634722222,211.8611111,244.90648,33.04536887,3
628,0.224449987,0.00033,0.366666667,212.2277778,244.90648,32.67870221,3
628,0.088200021,0,0.000694444,212.2284722,244.90648,32.67800776,3
628,0.057799997,0,0.008333333,212.2368056,244.90648,32.66967443,3
628,0.283459751,8.00E-05,0.069444444,212.30625,244.90648,32.60022999,3
628,0.273800022,0.00289,2.593055556,214.8993056,244.90648,30.00717443,3
628,0.179999994,0.0008,1.092361111,215.9916667,244.90648,28.91481332,3
628,0.045,0,0,215.9916667,244.90648,28.91481332,3
628,0.0162,0,0.002777778,215.9944445,244.90648,28.91203554,3
628,0.007200007,3.00E-05,0.871527778,216.8659722,244.90648,28.04050776,3
628,0.039200014,0.00064,4.020833333,220.8868056,244.90648,24.01967443,3
628,0.016200002,1.00E-05,0.095138889,220.9819445,244.90648,23.92453554,3
628,0.005,0,0.064583333,221.0465278,244.90648,23.85995221,3
628,0.003199997,0,0.088194444,221.1347222,244.90648,23.77175776,3
628,0.001800002,0,0,221.1347222,244.90648,23.77175776,3
628,0.0008,0,0.001388889,221.1361111,244.90648,23.77036888,3
628,1.920799922,0.06089,7.798611111,228.9347222,244.90648,15.97175776,3
628,0.01280004,1.00E-05,0.184722222,229.1194445,244.90648,15.78703554,3
628,0.0098,1.00E-05,0.170833333,229.2902778,244.90648,15.61620221,3
628,0.007199999,2.00E-05,0.604861111,229.8951389,244.90648,15.0113411,3
628,0.0032,0,0.047916667,229.9430556,244.90648,14.96342443,3
628,0.000800002,1.00E-05,2.202777778,232.1458333,244.90648,12.76064665,3
628,0.0002,0,0.000694444,232.1465278,244.90648,12.75995221,3
628,0.00605,0,0.01875,232.1652778,244.90648,12.74120221,3
628,0.000200001,0,0,232.1652778,244.90648,12.74120221,3
628,0.006050001,0,0.000694444,232.1659722,244.90648,12.74050777,3
628,0.000200001,0,0.061111111,232.2270833,244.90648,12.67939665,3
628,0.006050001,0,0.04375,232.2708333,244.90648,12.63564665,3
628,0.003144327,0,0.038888889,232.3097222,244.90648,12.59675777,3
628,0.0008,0,0.384027778,232.69375,244.90648,12.21272999,3
628,0.000405112,0,0.071527778,232.7652778,244.90648,12.14120221,3
628,2.00E-12,0,5.399305556,238.1645833,244.90648,6.741896653,3
628,0.32,-0.3086,6.741666667,244.90625,244.90648,0.000229986,3
630,0.32,0.00191,0.090972222,0.090972222,15.19452,15.10354778,3
630,0.244999986,0.02962,1.842361111,1.933333333,15.19452,13.26118667,3
630,0.149851589,0.00251,0.255555556,2.188888889,15.19452,13.00563111,3
630,0.112208043,0.02762,3.75,5.938888889,15.19452,9.255631111,3
630,0.074831428,0,0,5.938888889,15.19452,9.255631111,3
630,0.145800022,0.00094,0.097916667,6.036805556,15.19452,9.157714444,3
630,0.11045,0.0001,0.013888889,6.050694445,15.19452,9.143825555,3
630,0.1568,0.00069,0.066666667,6.117361112,15.19452,9.077158888,3
630,0.092449944,0.00019,0.031944444,6.149305556,15.19452,9.045214444,3
630,0.156799966,0.00012,0.011805556,6.161111112,15.19452,9.033408888,3
630,0.129616291,0,0,6.161111112,15.19452,9.033408888,3
630,0.284691263,0.00172,0.092361111,6.253472223,15.19452,8.941047777,3
630,0.580273888,0.02783,0.730555556,6.984027779,15.19452,8.210492221,3
630,0.580273888,0.00198,0.052083333,7.036111112,15.19452,8.158408888,3
630,0.36980006,0,0,7.036111112,15.19452,8.158408888,3
630,0.36416272,0.00356,0.148611111,7.184722223,15.19452,8.009797777,3
630,0.259200029,0.00293,0.172222222,7.356944445,15.19452,7.837575555,3
630,0.257473287,0.00325,0.192361111,7.549305556,15.19452,7.645214444,3
630,0.192199981,0.00035,0.027777778,7.577083334,15.19452,7.617436666,3
630,0.105799995,1.00E-05,0.001388889,7.578472223,15.19452,7.616047777,3
630,0.105799995,7.00E-05,0.009722222,7.588194445,15.19452,7.606325555,3
630,0.075470791,0.00017,0.034027778,7.622222223,15.19452,7.572297777,3
630,0.045000009,0.00062,0.209027778,7.831250001,15.19452,7.363269999,3
630,0.122144497,0.0001,0.0125,7.843750001,15.19452,7.350769999,3
630,0.101184536,0.00061,0.092361111,7.936111112,15.19452,7.258408888,3
630,0.077121073,2.00E-05,0.004166667,7.940277779,15.19452,7.254242221,3
630,0.076801596,3.00E-05,0.005555556,7.945833335,15.19452,7.248686665,3
630,0.064800007,7.00E-05,0.016666667,7.962500002,15.19452,7.232019998,3
630,0.1352,8.00E-05,0.009027778,7.97152778,15.19452,7.22299222,3
630,0.1058,0.00016,0.023611111,7.995138891,15.19452,7.199381109,3
630,0.096799987,0,0,7.995138891,15.19452,7.199381109,3
630,0.110329299,0.00026,0.036111111,8.031250002,15.19452,7.163269998,3
630,0.096799978,9.00E-05,0.014583333,8.045833335,15.19452,7.148686665,3
630,0.179999958,0.00101,0.085416667,8.131250002,15.19452,7.063269998,3
630,0.168199954,0.00021,0.019444444,8.150694446,15.19452,7.043825554,3
630,0.1568,0.00016,0.015972222,8.166666668,15.19452,7.027853332,3
630,0.1568,0.00019,0.018055556,8.184722224,15.19452,7.009797776,3
630,0.1352,0.00425,0.479166667,8.663888891,15.19452,6.530631109,3
630,0.217800026,0.00167,0.117361111,8.781250002,15.19452,6.413269998,3
630,0.1152,0.00059,0.078472222,8.859722224,15.19452,6.334797776,3
630,0.070861122,0.00017,0.036805556,8.89652778,15.19452,6.29799222,3
630,0.070861107,0.0001,0.022222222,8.918750002,15.19452,6.275769998,3
630,0.035569518,0.00014,0.061805556,8.980555558,15.19452,6.213964442,3
630,0.045000009,4.00E-05,0.015277778,8.995833336,15.19452,6.198686664,3
630,0.064800032,0.00016,0.036805556,9.032638892,15.19452,6.161881108,3
630,0.0512,0.00011,0.033333333,9.065972225,15.19452,6.128547775,3
630,0.072199992,0.00078,0.163194444,9.229166669,15.19452,5.965353331,3
630,0.097983088,0,0.000694444,9.229861113,15.19452,5.964658887,3
630,0.104963343,0.00461,0.66875,9.898611113,15.19452,5.295908887,3
630,0.130038643,1.00E-05,0.000694444,9.899305557,15.19452,5.295214443,3
630,0.105799977,0.0006,0.086805556,9.986111113,15.19452,5.208408887,3
630,0.103240325,9.00E-05,0.013194444,9.999305557,15.19452,5.195214443,3
630,0.115199976,0.00013,0.017361111,10.01666667,15.19452,5.177853332,3
630,0.072199992,0.00015,0.030555556,10.04722222,15.19452,5.147297776,3
630,0.080000008,0.0001,0.018055556,10.06527778,15.19452,5.12924222,3
630,0.080003096,0.00092,0.175694444,10.24097222,15.19452,4.953547776,3
630,0.078595511,0.00017,0.032638889,10.27361111,15.19452,4.920908887,3
630,0.0882,0.00011,0.01875,10.29236111,15.19452,4.902158887,3
630,0.097853138,0.00021,0.032638889,10.325,15.19452,4.869519998,3
630,0.098004701,1.00E-05,0.002083333,10.32708333,15.19452,4.867436665,3
630,0.128164099,1.00E-05,0.000694444,10.32777778,15.19452,4.866742221,3
630,0.148212901,-0.08166,4.866666667,15.19444445,15.19452,7.56E-05,3
633,0.148271544,0.0001,0.25625,0.25625,385.94915,385.6929,4
633,0.115200005,0.00028,0.943055556,1.199305556,385.94915,384.7498444,4
633,0.0882,0.00246,10.80902778,12.00833334,385.94915,373.9408167,4
633,0.0882,0.00068,2.970833333,14.97916667,385.94915,370.9699833,4
633,0.1152,0.00014,0.478472222,15.45763889,385.94915,370.4915111,4
