trade_id,NONZERO,question_id,difftime_tradedays,TBS
108113,0,584,0.00012,0.13005
108114,0,584,0.0018,0.150151945
108118,0,584,4.9625,0.112337938
108518,0,584,1.81674,0.12500003
108894,0,584,0.22308,0.180000024
108961,0,584,10.38739,0.156800017
111020,0,584,5.54612,0.17029448
112159,0,584,0.59569,0.4918336
112355,0,584,12.1863,0.320000032
114197,0,584,2.96853,0.217800026
114548,0,584,0.44418,0.217800026
114682,0,584,0.06371,0.112411022
114697,0,584,5.77216,0.27164123
115788,0,584,0.0164,0.377179563
115790,0,584,1.30202,0.2178
116124,0,584,0.41841,0.117295427
116304,0,584,0.00841,0.422959592
116312,0,584,0.00027,0.319999984
116313,0,584,0.00019,0.244999986
116314,0,584,0.58156,0.217799987
116664,0,584,0.43549,0.18
116728,0,584,0.73197,0.125000015
116878,0,584,0.00005,0.08
116879,0,584,0.22904,0.12500003
116924,0,584,0.02545,0.180000024
116951,0,584,0.01855,0.217800013
116977,0,584,0.0136,0.320000032
117027,0,584,0.00008,0.6435606
117028,0,584,0.00021,0.320000064
117032,0,584,0.00002,0.643560532
117033,0,584,0.02658,0.643560634
117063,0,584,0.94616,0.49999991
117197,0,584,0.002,0.719999904
117200,0,584,0.01639,0.605
117214,0,584,0.69071,0.5408
117314,0,584,0.15699,0.27928397
117324,0,584,0.00009,0.2178
117325,0,584,0.0023,0.229842014
117328,0,584,0.03477,0.2048
117340,0,584,0.0297,0.125
117344,0,584,0.0285,0.32
117351,0,584,0.07155,0.2178
117367,0,584,0.30158,0.180000024
117374,0,584,0.00003,0.124999985
117375,0,584,0.00302,0.18
117383,0,584,0.51545,0.125000015
117428,0,584,0.35228,0.080000008
117468,0,584,0.05844,0.18
117495,0,584,0.00367,0.1458
117500,0,584,0.00003,0.12500003
117501,0,584,0.13341,0.1458
117510,0,584,0.66476,0.0882
117567,0,584,0.00011,0.386226048
117568,0,584,0.0044,0.145800011
117569,0,584,0.28575,0.125
117658,0,584,0.00008,0.416994151
117659,0,584,0.84987,0.125000015
118039,0,584,0.06845,0.319999968
118045,0,584,0.22965,0.245000035
118080,0,584,0.09412,0.204799955
118084,0,584,0.38403,0.423199834
118125,0,584,0.05802,0.079999996
118132,0,584,0.02758,0.50000003
118136,0,584,0.00001,0.019999968
118137,0,584,0.0017,0.24500007
118139,0,584,0.00077,0.080000088
118140,0,584,0.0129,0.019999997
118144,0,584,0.05698,0.244999972
118148,0,584,0.01361,0.180000048
118151,0,584,0.01378,0.50000006
118154,0,584,0.064,0.21779996
118169,0,584,0.00011,0.17999997
118170,0,584,0.00418,0.212552
118173,0,584,0.06127,0.17999997
118178,0,584,0.14807,0.49999997
118190,0,584,0.12513,0.251291723
118200,0,584,0.04597,0.49999997
118207,0,584,0.04936,0.250703456
118217,0,584,0.0338,0.105799995
118222,0,584,0.00005,0.412844137
118223,0,584,0.27003,0.18605
118236,0,584,0.0425,0.12499995
118253,0,584,0.02394,0.319999992
118265,0,584,0.00005,0.657552414
118266,0,584,0.05565,0.320000064
118277,0,584,0.02004,0.164036379
118288,0,584,0.03868,0.471826339
118298,0,584,0.03786,0.124999965
118306,0,584,0.03006,0.5
118319,0,584,0.01563,0.253472285
118329,0,584,0.03683,0.105799991
118337,0,584,0.00929,0.080000016
118342,0,584,0.02067,0.32
118346,0,584,0.01111,0.125
118350,0,584,0.06679,0.5
118358,0,584,0.02624,0.250120519
118363,0,584,0.02715,0.58607872
118369,0,584,0.0239,0.125
118375,0,584,0.00006,0.43702152
118376,0,584,0.01086,0.194688025
118380,0,584,0.02069,0.5
118383,0,584,0.0043,0.08
118386,0,584,0.00388,0.32
118388,0,584,0.00474,0.105800009
118391,0,584,30.64157,0.31999992
122253,-1,584,6.79018,2.44E-12
7914,0,585,0.02147,0.32
7921,0,585,0.00018,0.244999986
7922,0,585,0.00037,0.151249989
7923,0,585,0.08855,0.112812514
7964,0,585,0.04276,0.095703125
7978,0,585,0.00026,0.067988278
7980,0,585,12.83812,0.23418457
8925,0,585,0.02904,0.125
8928,0,585,0.00113,0.065413622
8929,0,585,1.11713,0.080000012
9050,0,585,0.07202,0.04027823
9064,0,585,0.55665,0.057799986
9153,0,585,0.12587,0.029367925
9170,0,585,0.12842,0.045000009
9231,0,585,0.02211,0.031249996
9233,0,585,4.39728,0.0392
9823,0,585,1.55551,0.096799987
9961,0,585,0.00829,0.068449978
9964,0,585,0.15602,0.064799978
10149,0,585,0.02561,0.019999991
10218,0,585,0.09677,0.012129252
10334,0,585,0.04289,0.008326894
10410,0,585,0.1229,0.004260069
10635,0,585,0.00035,0.002457476
10636,0,585,0.00512,0.005
10648,0,585,0.01066,0.007199993
10665,0,585,0.00271,0.003655547
10676,0,585,0.76359,0.005
10897,0,585,0.01213,0.020000002
10939,0,585,1.30421,0.01125
11369,0,585,0.17501,0.01125
11687,0,585,0.12498,0.019999992
11956,0,585,0.0686,0.019999992
12132,0,585,0.14425,0.01561727
12651,0,585,0.10451,0.028409289
13079,0,585,0.0388,0.033800003
13253,0,585,0.04096,0.0128
13359,0,585,0.75465,0.007474354
14123,0,585,1.45238,0.022288451
14304,0,585,1.38652,0.019999992
14619,0,585,0.06421,0.011249999
14637,0,585,0.1461,0.011129037
15183,0,585,0.11635,0.010952477
15442,0,585,0.05577,0.005491639
15574,0,585,0.00868,0.003199997
15577,0,585,0.01803,0.018049994
15634,0,585,0.01213,0.0128
15655,0,585,0.20925,0.0072
16166,0,585,2.47579,0.003824806
17077,0,585,0.23619,0.003824806
17763,0,585,0.07495,0.0072
17867,0,585,0.09722,0.006530287
18242,0,585,0.00612,0.021453784
18307,0,585,0.00849,0.015303732
18387,0,585,0.05383,0.028197172
18523,0,585,0.08607,0.078333324
18780,0,585,0.00106,0.072200011
18782,0,585,2.49283,0.045000006
19176,0,585,0.80465,0.045000006
19511,0,585,0.23546,0.045000012
20060,0,585,0.08711,0.045000012
20766,0,585,0.07828,0.029822046
21077,0,585,0.19026,0.029456803
21974,0,585,0.00223,0.096800013
21987,0,585,0.0045,0.080000008
22015,0,585,0.14204,0.057799983
22604,0,585,0.02925,0.155425259
22668,0,585,0.02144,0.08
22669,0,585,0.32693,0.057800007
22684,0,585,0.01159,0.051199994
22689,0,585,1.61716,0.057800007
23257,0,585,0.43228,0.051199994
24042,0,585,0.25323,0.057800007
25326,0,585,0.05616,0.057050214
25767,0,585,0.00057,0.109930688
25786,0,585,0.02059,0.0813577
26041,0,585,0.15284,0.073911105
26360,0,585,0.07714,0.064800025
26616,0,585,0.00401,0.115200005
26656,0,585,0.91438,0.076050004
26864,0,585,0.0366,0.1568
26879,0,585,0.32413,0.135200005
26900,0,585,0.22578,0.105799991
26916,0,585,0.96682,0.079999996
26964,0,585,0.54986,0.041126432
27150,0,585,0.49361,0.033800013
28220,0,585,0.01614,0.0392
28336,0,585,0.16714,0.03861236
29103,0,585,0.01023,0.026755026
29270,0,585,0.08416,0.062544347
30114,0,585,0.00394,0.0599755
30165,0,585,0.14979,0.068417858
30715,0,585,0.0342,0.066967551
31079,0,585,0.00785,0.069298545
31199,0,585,2.23859,0.064799996
32307,0,585,0.02584,0.062929017
32370,0,585,0.44117,0.0578
33990,0,585,0.22153,0.039350729
35910,0,585,0.02744,0.039350874
36456,0,585,0.02775,0.054961014
36973,0,585,0.7872,0.108471983
38716,0,585,1.84242,0.268561135
40828,0,585,1.36029,0.05119999
41804,0,585,0.01512,0.055217381
42120,0,585,1.54281,0.058067508
42686,0,585,6.54308,0.004999995
44683,0,585,3.04727,0.004999995
46044,0,585,2.40365,0.02
47351,0,585,2.21542,0.004999999
48829,0,585,6.03323,0.003199997
50244,0,585,5.75446,0.001613112
53269,0,585,0.05566,0.002349511
53703,0,585,0.05173,0.001271118
54160,0,585,0.01569,0.001183039
54326,0,585,0.09807,0.006692408
55228,0,585,0.01621,0.005656806
55502,0,585,2.09808,0.004999994
58677,0,585,0.16729,0.004901559
58946,0,585,0.1322,0.004747233
59169,0,585,3.76303,0.003199997
60515,0,585,0.00023,0.52020002
60517,0,585,0.00015,0.5
60518,0,585,0.00016,0.0072
60520,0,585,0.61051,0.005
61938,0,585,0.26519,0.004992855
63386,0,585,0.14004,0.004994022
64054,0,585,0.02011,0.0072
64238,0,585,0.02267,0.0032
64494,0,585,0.05195,0.010740088
64950,0,585,0.42521,0.0128
65087,0,585,0.00166,0.0722
65089,0,585,0.35526,0.024200002
65341,0,585,0.7527,2.00E-04
65926,0,585,0.01533,0.001800002
65965,0,585,0.35964,8.00E-04
66090,-3,585,4.58164,2.00E-04
10213,0,588,0.13439,0.02
10397,0,588,2.26928,0.084749482
11447,0,588,0.35561,0.0242
12263,0,588,0.11607,0.030876264
12629,0,588,0.00728,0.094105948
12706,0,588,0.03901,0.0968
12881,0,588,0.20992,0.125
13525,0,588,3.97496,0.125
15739,0,588,0.02383,0.115199976
15826,0,588,2.34704,0.116710874
16849,0,588,0.47828,0.125
17608,0,588,0.04933,2.00E-04
17785,0,588,2.98553,2.00E-04
19335,0,588,0.00313,0.042002207
19336,0,588,0.83026,0.010500568
19888,0,588,0.00039,0.012800013
19889,0,588,0.06581,8.00E-04
20518,0,588,0.06919,0.001665033
20853,0,588,0.20391,0.008301594
21843,0,588,0.96689,0.00801689
22884,0,588,1.36819,0.044999964
23407,0,588,0.2825,0.064800025
23889,0,588,0.15294,0.051200042
24931,0,588,3.5424,0.103862476
27333,0,588,0.45442,0.096799974
28564,0,588,0.3455,0.105799982
30427,0,588,0.04743,0.1152
30936,0,588,0.34709,0.12499997
31286,0,588,0.46993,0.031250008
31505,0,588,1.44717,0.100344066
32304,0,588,0.02633,0.090464552
32368,0,588,0.10855,0.096800013
32837,0,588,0.07612,0.1058
33074,0,588,0.05485,0.14045
33363,0,588,0.02395,0.0351125
33514,0,588,0.02301,0.077710523
33570,0,588,0.20923,0.080000008
34332,0,588,0.01053,0.0648
34567,0,588,0.00122,0.140450011
34591,0,588,0.06676,0.125
35299,0,588,0.13379,0.088200017
36807,0,588,0.01717,0.13005002
37096,0,588,0.19147,0.12863928
37679,0,588,0.37889,0.12863928
38315,0,588,0.06976,0.002162846
38395,0,588,0.4062,0.029746829
39157,0,588,0.39483,0.007436706
39569,0,588,0.28306,0.034054847
39977,0,588,0.06507,0.028799981
40068,0,588,0.64262,0.003200004
40596,0,588,0.83213,0.0018
41043,0,588,2.33846,0.00245
42759,0,588,3.95831,0.020000004
43608,0,588,0.00146,0.093016198
43613,0,588,6.98974,0.045000012
46435,0,588,1.00125,0.0392
47388,0,588,1.9732,0.0968
48719,0,588,12.09052,0.088200059
53919,0,588,0.05098,0.05707046
54492,0,588,0.11968,0.052661334
55672,0,588,0.04494,0.052542582
55997,0,588,0.02471,0.041090016
56083,0,588,0.0719,0.036638065
56695,0,588,0.75637,7.20E-15
57750,0,588,0.88182,0.0018
58300,0,588,0.00158,0.02
58301,0,588,0.48441,0.0128
59133,0,588,0.45692,0.014280561
59438,0,588,4.06041,0.012800006
61978,0,588,0.29802,0.03920002
63913,0,588,0.09683,0.041085112
64193,0,588,0.03946,0.033800008
64629,0,588,1.51775,0.029339043
65823,0,588,5.07298,0.070017273
68751,0,588,0.07002,0.063265869
69186,0,588,0.15268,0.048149732
70244,0,588,0.19433,0.048135564
71449,0,588,0.00006,0.048135564
71450,0,588,0.00032,0.084392904
71455,0,588,6.08704,0.05120001
74166,0,588,0.27046,0.05120001
74761,0,588,0.09164,0.05120001
75204,0,588,0.27551,0.05120001
76067,0,588,0.10244,0.1058
76598,0,588,0.11118,0.105560048
76900,0,588,1.07809,0.105560048
78019,0,588,1.82328,0.088200034
78570,0,588,0.0014,0.022050004
78574,0,588,3.6698,0.0392
79615,0,588,2.47563,0.067558127
80249,0,588,0.00074,0.093241856
80251,0,588,13.6258,0.0722
82914,0,588,7.07903,0.0648
84543,0,588,4.75437,0.057799973
85165,0,588,0.00115,0.109067426
85166,0,588,15.05512,0.088200017
87379,0,588,19.92615,0.072200011
89816,0,588,1.15885,0.0648
90087,0,588,15.40838,0.0968
92142,0,588,0.02351,0.064799982
92224,0,588,0.45295,0.080000004
92581,0,588,0.17672,0.0968
92855,0,588,0.0328,0.13519999
92920,0,588,0.00202,0.320000024
92922,0,588,0.00452,0.168200012
92933,0,588,0.0018,0.244999979
92938,0,588,0.0058,0.192199981
92945,0,588,0.0108,0.217800026
92982,0,588,0.00038,0.320000005
92987,0,588,0.00397,0.23120002
92996,0,588,0.02389,0.245
93082,0,588,0.00082,0.08
93084,0,588,0.13949,0.180000018
93328,0,588,0.00229,0.044999994
93333,0,588,0.01999,0.168200012
93370,0,588,0.91522,0.192200012
93697,0,588,0.24385,0.252049965
93746,0,588,0.00104,0.3362
93748,0,588,0.00152,0.273800015
93749,0,588,0.00942,0.288799996
93757,0,588,0.00341,0.304200008
93759,0,588,0.00136,0.405000003
93760,0,588,0.00127,0.319999992
93761,0,588,0.02625,0.336199975
93787,0,588,0.00244,0.405
93789,0,588,0.00339,0.3528
93792,0,588,0.00235,0.405
93793,0,588,0.00632,0.3698
93796,0,588,0.00291,0.404999996
93798,0,588,0.00109,0.387200053
93799,0,588,0.00265,0.404999996
93800,0,588,0.00422,0.387200053
93801,0,588,0.00173,0.404999996
93802,0,588,0.60994,0.387200053
93943,0,588,0.16465,0.441799977
94003,0,588,2.18234,0.4232
94743,0,588,0.01063,0.2178
94761,0,588,0.00871,0.319999992
94766,0,588,0.00033,0.405000006
94767,0,588,2.99884,0.3872
95860,0,588,0.53802,0.393562665
95951,0,588,1.29057,0.404996954
96159,0,588,0.94514,0.441799972
96515,0,588,0.01014,0.405
96530,0,588,0.49879,0.423200034
96579,0,588,0.09812,0.460800002
96629,0,588,0.035,0.441799997
96652,0,588,1.53443,0.457042498
97151,0,588,4.36748,0.441799975
98184,0,588,0.00661,0.460799999
98186,0,588,2.09431,0.441799999
98873,0,588,0.2143,0.4608
99044,0,588,0.00005,0.266711609
99045,0,588,0.00006,0.140199565
99047,0,588,0.00005,0.062542738
99048,0,588,0.00005,0.019900849
99049,0,588,0.00004,0.00205938
99050,0,588,0.00007,0.001498803
99052,0,588,0.00007,0.012702879
99053,0,588,0.00005,0.031644143
99054,0,588,0.00005,0.055400796
99055,0,588,0.00006,0.081871147
99056,0,588,0.00005,0.109560752
99058,0,588,0.00005,0.137423566
99059,0,588,0.00005,0.164743591
99060,0,588,0.00005,0.191046305
99061,0,588,0.00005,0.216033233
99064,0,588,0.00005,0.239532773
99065,0,588,0.00005,0.261463734
99066,0,588,0.00005,0.281808787
99068,0,588,0.00004,0.300594201
99070,0,588,0.00005,0.317875466
99071,0,588,0.00007,0.3337266
99072,0,588,0.00139,0.348232403
99100,0,588,0.05426,0.192199981
99233,0,588,0.007,0.4232
99240,0,588,0.01053,0.288799962
99253,0,588,0.00055,0.387199991
99255,0,588,0.00551,0.304200008
99257,0,588,0.00062,0.3528
99258,0,588,0.50121,0.369799991
99345,0,588,0.01334,0.314908413
99346,0,588,0.09713,0.352799983
99348,0,588,0.32924,0.369799991
99537,0,588,0.00147,0.320000032
99549,0,588,0.12857,0.369799991
99573,0,588,0.46264,0.320000032
99603,0,588,0.25128,0.352799966
99625,0,588,1.33514,0.320000032
99846,0,588,1.84626,0.3362
100682,0,588,0.01376,0.405000003
100684,0,588,0.18379,0.3872
100776,0,588,0.44161,0.40499847
100970,0,588,1.06876,0.441799999
101418,0,588,0.54585,0.387199998
101631,0,588,0.61354,0.405
101908,0,588,0.78639,0.423200034
102163,0,588,0.03923,0.405000003
102169,0,588,0.47737,0.423200037
102303,0,588,0.00137,0.4608
102313,0,588,0.00127,0.423199997
102318,0,588,0.21359,0.460800002
102660,0,588,0.31661,0.4232
102732,0,588,0.59946,0.441799977
103164,0,588,0.21908,0.443229751
103307,0,588,0.85754,0.458346261
103663,0,588,0.26025,0.469480547
104038,0,588,0.29544,0.4608
104531,0,588,1.10069,0.441799999
105094,0,588,1.55392,0.442694486
105688,0,588,0.4395,0.352800017
105992,0,588,0.00231,0.3362
105999,0,588,0.00354,0.4232
106010,0,588,1.66706,0.4232
106399,0,588,6.94169,0.404999996
107882,0,588,0.35468,0.3698
108069,0,588,7.72352,0.404999996
108845,0,588,0.00038,0.319999992
108849,0,588,0.35735,0.405000006
109062,0,588,32.82629,0.406639163
114902,-2,588,3.76372,0
7985,0,590,0.01128,0.004682622
7996,0,590,0.00022,0.000130073
7997,0,590,0.22092,0.002081166
8159,0,590,0.18153,5.06E-06
8175,0,590,1.50488,0.002081167
8318,0,590,1.0109,0.008324653
8401,0,590,10.08255,0.018730486
8939,0,590,0.0467,0.06295526
8957,0,590,0.00501,0.052029145
8958,0,590,3.03898,0.008324656
9490,0,590,0.01651,0.002081162
9495,0,590,0.00011,5.37E-15
9496,0,590,0.82779,0.002081166
9604,0,590,0.0006,2.92E-16
9607,0,590,3.4459,0.00208116
9875,0,590,0.56938,0.042143581
10070,0,590,0.00223,0.01873049
10075,0,590,0.00029,0.01873049
10076,0,590,0.04872,0.00832466
10170,0,590,0.01324,0.002081168
10207,0,590,0.14565,0.01873049
10421,0,590,0.07348,0.033298659
10551,0,590,0.12333,0.033298659
10704,0,590,0.16855,0.074921913
10750,0,590,0.00564,0.018730523
10751,0,590,0.18042,0.002081166
10759,0,590,0.2628,0.002081166
10806,0,590,0.08088,2.92E-16
10863,0,590,0.00047,0.033298626
10864,0,590,0.00204,0.000520291
10871,0,590,0.01617,0.003251817
10937,0,590,0.66536,2.05E-17
11148,0,590,0.19815,0.013007273
11198,0,590,0.00018,0.011278799
11199,0,590,0.0002,2.05E-17
11200,0,590,0.47725,3.16E-05
11434,0,590,0.18024,3.16E-05
11717,0,590,0.00016,0.002081168
11718,0,590,0.02489,0.002081166
11770,0,590,0.33308,0.00052029
12911,0,590,0.00214,0.00208116
12919,0,590,0.02383,2.05E-17
12987,0,590,0.02675,0.002081166
13133,0,590,0.00142,0.042143604
13143,0,590,0.00273,0.002081162
13146,0,590,0.31405,5.37E-15
14070,0,590,0.65904,0.013007296
14157,0,590,0.87869,1.88E-15
14248,0,590,0.01273,0.042174558
14253,0,590,0.77553,2.05E-17
14323,0,590,0.59289,0.002081169
14423,0,590,0.19214,2.05E-17
14451,0,590,0.00026,2.05E-17
14452,0,590,0.02507,2.05E-17
14456,0,590,0.34312,0.033298644
14900,0,590,0.06936,2.05E-17
15121,0,590,0.00528,0.002081169
15167,0,590,0.03729,2.05E-17
15265,0,590,0.00231,0.033298644
15276,0,590,0.02581,2.05E-17
15376,0,590,0.22477,2.05E-17
15963,0,590,0.0122,0.007655333
16107,0,590,0.00892,4.38E-15
16124,0,590,2.28916,3.53E-06
16813,0,590,0.18877,0.002167746
16960,0,590,0.10338,0.002331004
17055,0,590,0.05874,2.92E-16
17162,0,590,0.01609,0.033833446
17175,0,590,0.10951,2.05E-17
17513,0,590,0.01475,0.013007273
17588,0,590,0.18277,2.92E-16
18098,0,590,0.0006,0.000834543
18108,0,590,0.78721,2.05E-17
18931,0,590,0.01383,0.013007273
18934,-1,590,3.83126,2.92E-16
8371,0,591,3.35556,0.448753463
8508,0,591,3.02725,0.001385034
8687,0,591,0.35678,0.009362879
8709,0,591,0.00272,0.039823966
8711,0,591,0.37589,0.11007913
8757,-1,591,13.08889,0.133019383
8372,0,592,3.35825,0.354570637
8509,0,592,3.09869,0.006703657
8705,-1,592,13.74879,0.000886436
8001,0,593,0.06216,0.117065557
8098,0,593,0.34029,0.050072563
8176,0,593,1.50368,0.018730505
8319,0,593,9.28223,0.018730491
8841,0,593,1.00931,0.03329864
8885,0,593,2.78891,0.002081166
9272,0,593,1.10422,0.01873048
9492,0,593,0.00135,8.30E-16
9494,0,593,4.29007,0.052029111
9876,0,593,0.62547,0.133194566
10190,0,593,0.0067,0.008324664
10208,0,593,0.00555,0.008324664
10224,0,593,0.12132,0.002081162
10366,0,593,0.21552,4.21E-15
10705,0,593,1.03766,0.008324664
11073,0,593,0.34361,0.03329864
11146,0,593,0.00031,0.068808535
11147,0,593,0.67682,0.025463993
11435,0,593,0.17288,0.033298632
11713,0,593,0.00032,0.053677356
11714,0,593,0.03184,0.03329864
11772,0,593,0.06973,0.068808535
11982,0,593,0.26371,0.068808535
12914,0,593,1.15469,0.033298655
14220,0,593,0.87304,0.00208116
14258,0,593,0.00015,1.56E-15
14259,0,593,0.13594,0.000182958
14278,0,593,0.0011,0.002081164
14279,0,593,0.53108,5.67E-15
14320,0,593,0.71603,0.008324655
14438,0,593,0.43971,3.16E-15
14906,0,593,0.06754,8.30E-16
15122,0,593,0.00508,0.008324664
15164,0,593,0.03729,5.18E-16
15264,0,593,0.00159,0.00832466
15272,0,593,0.02625,5.18E-16
15374,0,593,0.03589,0.00832466
15433,0,593,0.01527,0.046956282
15439,0,593,0.06977,5.18E-16
15584,0,593,0.10677,5.18E-16
16007,0,593,0.00006,0.00832466
16008,0,593,0.01969,0.032835334
16126,0,593,0.04622,0.033066591
16130,0,593,0.00622,8.30E-16
16142,0,593,0.00451,0.000755659
16152,0,593,0.65752,5.67E-15
16458,0,593,0.05323,0.008324655
16479,0,593,0.15381,3.16E-15
16621,0,593,0.0545,0.002081168
16624,0,593,0.09318,5.18E-16
16649,0,593,0.04307,0.00832466
16662,0,593,1.1759,5.18E-16
16814,0,593,0.18895,5.18E-16
16962,0,593,0.16296,8.94E-06
17164,0,593,0.01447,0.010241908
17174,0,593,0.11196,4.63E-15
17516,0,593,0.00185,0.002081164
17523,-1,593,4.82812,8.30E-16
8373,0,594,3.35874,0.448753463
8510,0,594,3.05694,0.003545658
8693,0,594,0.91784,0.016011104
8798,-1,594,12.87372,0.006359565
8374,0,595,3.35913,0.022160665
8511,0,595,3.05385,0.337064092
8692,0,595,1.06079,0.186371196
8819,-1,595,12.72406,0.00448752
8022,0,596,0.05524,0.025494277
8100,0,596,0.33991,0.001795172
8177,0,596,0.00116,0.008324664
8178,0,596,1.50246,0.033298651
8320,0,596,0.00459,0.033298631
8322,0,596,1.00617,0.005785002
8402,0,596,12.06788,0.002081171
9269,0,596,1.10619,2.30E-15
9493,0,596,0.68723,0.002081158
9562,0,596,0.15071,0.025494269
9592,0,596,3.44086,0.052029173
9860,0,596,0.63708,0.101977105
10189,0,596,0.0073,0.002081154
10210,0,596,0.12697,0.002081154
10368,0,596,0.0002,0.008324663
10369,0,596,0.01807,0.002081167
10423,0,596,0.19689,0.025494269
10706,0,596,0.64985,0.006373571
10834,0,596,0.35103,0.045530037
11059,0,596,0.02423,0.008324689
11071,0,596,0.35723,6.41E-15
11149,0,596,0.00007,0.004682608
11150,0,596,0.19996,0.002081168
11201,0,596,0.47535,4.03E-16
11433,0,596,0.17786,0.002424932
11715,0,596,0.00025,0.002081167
11716,0,596,0.02778,0.002081167
11773,0,596,0.06929,0.00052029
11981,0,596,0.00656,0.00052029
12017,0,596,0.25775,0.00052029
12915,0,596,0.00228,0.002081165
12921,0,596,0.17863,0.002081165
13454,0,596,0.0269,0.003251825
13589,0,596,0.12302,0.002081171
13771,0,596,0.70009,0.000520292
14159,0,596,0.00016,0.000429551
14160,0,596,0.00015,0.000348458
14161,0,596,0.00528,0.000276679
14164,0,596,0.87098,4.03E-16
14247,0,596,0.0125,0.021377898
14252,0,596,0.10981,4.03E-16
14260,0,596,0.13501,5.26E-05
14280,0,596,0.53089,4.03E-16
14321,0,596,0.71566,0.004682623
14437,0,596,0.37917,7.46E-15
14704,0,596,0.05994,0.004682628
14904,0,596,0.06851,2.16E-15
15124,0,596,0.00461,0.004682628
15158,0,596,0.03808,2.16E-15
15266,0,596,0.00261,0.004682628
15277,0,596,0.02512,2.16E-15
15375,0,596,0.0698,0.004682628
15472,0,596,0.0514,2.16E-15
15588,0,596,0.104,2.16E-15
15966,0,596,0.00004,0.009699996
15967,0,596,0.00004,0.034322393
15969,0,596,0.02178,0.010668265
16125,0,596,0.04688,0.01113252
16131,0,596,0.86691,8.67E-16
16619,0,596,0.0026,0.025494256
16620,0,596,0.14871,8.67E-16
16643,0,596,0.04778,0.00468262
16663,0,596,0.6648,2.16E-15
16716,0,596,0.04125,0.004682628
16717,0,596,0.46944,2.16E-15
16816,0,596,0.18841,0.004682628
16959,0,596,0.10289,0.004324739
17052,0,596,0.00249,4.03E-16
17060,0,596,0.05633,0.002081167
17161,0,596,0.00376,0.048125357
17168,0,596,0.013,0.01203134
17176,0,596,0.1093,4.03E-16
17512,0,596,0.00177,0.004682623
17515,0,596,0.01101,0.002081162
17574,0,596,0.00029,0.002081162
17578,0,596,0.00162,0.033298662
17587,0,596,0.23361,1.33E-15
18445,0,596,0.00323,0.000865009
18455,0,596,0.08634,4.03E-16
18661,0,596,0.00078,0.004682623
18662,-1,596,4.4898,7.46E-15
8375,0,597,3.35967,0
8512,0,597,3.09793,0.532077751
8706,0,597,1.01646,0.287202165
8820,-1,597,12.7193,0.046592768
8027,0,598,0.05501,0.08792924
8105,0,598,0.33191,0.168574394
8171,0,598,0.00064,0.033298643
8172,0,598,0.00034,0.018730472
8173,0,598,0.00077,0.033298635
8174,0,598,0.36022,0.018730484
8181,0,598,0.84116,0.046956297
8305,0,598,0.30782,0.163924305
8321,0,598,4.03493,0.243035985
8479,0,598,3.13653,0.208116583
8650,0,598,2.10709,0.168574377
8840,0,598,1.86586,0.133194592
8960,0,598,0.06539,0.101977101
8980,0,598,1.86664,0.208116538
9267,0,598,1.1063,0.074921912
9491,0,598,0.84019,0.008324648
9595,0,598,0.42867,0.052029141
9703,0,598,3.02515,0.018730472
9877,0,598,0.56445,0.133194582
10067,0,598,0.00024,0.07492195
10068,0,598,0.00039,0.052029157
10069,0,598,0.05966,0.074921962
10192,0,598,0.00613,0.018730491
10212,0,598,0.12748,0.046956297
10371,0,598,0.0177,0.002081167
10426,0,598,0.19688,0.008324659
10707,0,598,0.05864,0.013007292
10734,0,598,0.29577,0.002081165
10760,0,598,0.18906,0.10037022
10784,0,598,0.00072,0.074921935
10785,0,598,0.07798,0.03329862
10807,0,598,0.96121,0.008324659
11202,0,598,0.47493,0.002081165
11436,0,598,0.18101,0.002081165
11719,0,598,0.00008,7.53E-16
11720,0,598,0.02412,1.76E-15
11775,0,598,0.0086,0.00468262
11801,0,598,0.32552,1.76E-15
12917,0,598,0.33915,1.76E-15
13840,0,598,0.02254,0.004682626
14030,0,598,0.67073,0.002081168
14162,0,598,0.00808,4.89E-16
14166,0,598,1.65463,4.89E-16
14322,0,598,0.71625,0.00468262
14440,0,598,0.09446,1.76E-15
14457,0,598,0.28384,0.008324655
14703,0,598,0.05936,0.008324655
14902,0,598,0.06919,2.02E-15
15123,0,598,0.00483,0.004682617
15160,0,598,0.03732,4.89E-16
15263,0,598,0.00111,0.00468263
15268,0,598,0.02683,2.02E-15
15373,0,598,0.12185,1.76E-15
15593,0,598,0.1022,1.76E-15
15960,0,598,0.00129,0.00468262
15964,0,598,0.02097,0.01053589
16123,0,598,0.04817,0.010229969
16132,0,598,1.73035,7.53E-16
16715,0,598,0.51062,7.53E-16
16812,0,598,0.18912,7.53E-16
16961,0,598,0.10293,8.34E-06
17054,0,598,0.05958,0.002081165
17163,0,598,0.0158,0.007167291
17177,0,598,0.10943,2.02E-15
17514,0,598,0.01288,2.02E-15
17579,0,598,0.00173,0.004682617
17591,0,598,0.23295,4.89E-16
18439,-1,598,4.5834,4.89E-16
8376,0,599,3.35998,0.448753463
8513,0,599,3.09817,0.003545728
8707,0,599,0.66086,0.006703639
8758,-1,599,13.08833,0.133019496
8377,0,600,3.36044,0.448753463
8514,0,600,3.07606,0.003545685
8699,-1,600,13.77097,0.016011117
8378,0,601,3.3608,0.049861496
8515,0,601,3.06567,0.256177072
8697,0,601,0.83353,0.107257739
8796,0,601,2.66599,0.003456332
8897,-1,601,10.27289,0.003545719
