"user_id","user_role_id","updated_at","created_at"
8524,3,"2014-07-08 17:35:54.318258","2014-07-08 17:35:54.318258"
8527,3,"2014-07-08 17:37:27.67966","2014-07-08 17:37:27.67966"
8528,3,"2014-07-08 17:37:33.977586","2014-07-08 17:37:33.977586"
8529,3,"2014-07-08 17:39:03.862026","2014-07-08 17:39:03.862026"
8530,3,"2014-07-08 17:39:17.786724","2014-07-08 17:39:17.786724"
8531,3,"2014-07-08 17:39:35.153571","2014-07-08 17:39:35.153571"
8532,3,"2014-07-08 17:40:05.518464","2014-07-08 17:40:05.518464"
8533,3,"2014-07-08 17:40:20.846387","2014-07-08 17:40:20.846387"
8534,3,"2014-07-08 17:43:13.270126","2014-07-08 17:43:13.270126"
8535,3,"2014-07-08 17:43:44.014956","2014-07-08 17:43:44.014956"
8538,3,"2014-07-08 17:44:50.891209","2014-07-08 17:44:50.891209"
8543,3,"2014-07-08 17:46:50.538491","2014-07-08 17:46:50.538491"
8545,3,"2014-07-08 17:48:17.911488","2014-07-08 17:48:17.911488"
8546,3,"2014-07-08 17:48:52.296122","2014-07-08 17:48:52.296122"
8549,3,"2014-07-08 17:51:41.806728","2014-07-08 17:51:41.806728"
8550,3,"2014-07-08 17:51:49.909414","2014-07-08 17:51:49.909414"
8551,3,"2014-07-08 17:51:54.312466","2014-07-08 17:51:54.312466"
8552,3,"2014-07-08 17:53:14.402215","2014-07-08 17:53:14.402215"
8553,3,"2014-07-08 17:53:14.419081","2014-07-08 17:53:14.419081"
8556,3,"2014-07-08 17:54:13.690433","2014-07-08 17:54:13.690433"
8557,3,"2014-07-08 17:54:26.126923","2014-07-08 17:54:26.126923"
8561,3,"2014-07-08 17:58:30.971741","2014-07-08 17:58:30.971741"
8563,3,"2014-07-08 18:10:53.32198","2014-07-08 18:10:53.32198"
8564,3,"2014-07-08 18:24:03.838761","2014-07-08 18:24:03.838761"
8566,3,"2014-07-08 18:40:37.602753","2014-07-08 18:40:37.602753"
8567,3,"2014-07-08 18:47:41.748907","2014-07-08 18:47:41.748907"
8568,3,"2014-07-08 18:54:12.190794","2014-07-08 18:54:12.190794"
8569,3,"2014-07-08 18:55:49.134972","2014-07-08 18:55:49.134972"
8570,3,"2014-07-08 19:13:54.762219","2014-07-08 19:13:54.762219"
8571,3,"2014-07-08 19:15:54.499456","2014-07-08 19:15:54.499456"
8572,3,"2014-07-08 19:16:59.251077","2014-07-08 19:16:59.251077"
8573,3,"2014-07-08 19:18:31.248338","2014-07-08 19:18:31.248338"
8574,3,"2014-07-08 19:20:07.426176","2014-07-08 19:20:07.426176"
8575,3,"2014-07-08 19:29:34.713021","2014-07-08 19:29:34.713021"
8576,3,"2014-07-08 19:36:53.1389","2014-07-08 19:36:53.1389"
8577,3,"2014-07-08 20:02:40.890593","2014-07-08 20:02:40.890593"
8578,3,"2014-07-08 20:28:27.430549","2014-07-08 20:28:27.430549"
8579,3,"2014-07-08 20:32:22.923662","2014-07-08 20:32:22.923662"
8580,3,"2014-07-08 20:41:09.910648","2014-07-08 20:41:09.910648"
8581,3,"2014-07-08 21:05:12.949891","2014-07-08 21:05:12.949891"
8582,3,"2014-07-08 21:11:24.877193","2014-07-08 21:11:24.877193"
8583,3,"2014-07-08 21:14:39.896408","2014-07-08 21:14:39.896408"
8584,3,"2014-07-08 21:17:13.158036","2014-07-08 21:17:13.158036"
8585,3,"2014-07-08 21:22:01.418835","2014-07-08 21:22:01.418835"
8586,3,"2014-07-08 21:24:28.25568","2014-07-08 21:24:28.25568"
8587,3,"2014-07-08 21:27:55.312063","2014-07-08 21:27:55.312063"
8588,3,"2014-07-08 21:29:31.878529","2014-07-08 21:29:31.878529"
8589,3,"2014-07-08 21:33:21.135116","2014-07-08 21:33:21.135116"
8590,3,"2014-07-08 21:37:32.322917","2014-07-08 21:37:32.322917"
8591,3,"2014-07-08 22:45:37.443217","2014-07-08 22:45:37.443217"
8592,3,"2014-07-08 22:51:56.554245","2014-07-08 22:51:56.554245"
8593,3,"2014-07-08 22:56:18.77332","2014-07-08 22:56:18.77332"
8594,3,"2014-07-08 23:11:56.958877","2014-07-08 23:11:56.958877"
8595,3,"2014-07-08 23:12:26.925073","2014-07-08 23:12:26.925073"
8596,3,"2014-07-08 23:23:29.651908","2014-07-08 23:23:29.651908"
8597,3,"2014-07-08 23:25:10.480449","2014-07-08 23:25:10.480449"
8598,3,"2014-07-09 01:29:17.329638","2014-07-09 01:29:17.329638"
8599,3,"2014-07-09 02:41:07.888799","2014-07-09 02:41:07.888799"
8600,3,"2014-07-09 02:41:13.205073","2014-07-09 02:41:13.205073"
8601,3,"2014-07-09 10:28:34.871758","2014-07-09 10:28:34.871758"
8602,3,"2014-07-09 12:41:05.882255","2014-07-09 12:41:05.882255"
8603,3,"2014-07-09 12:45:45.09951","2014-07-09 12:45:45.09951"
8604,3,"2014-07-09 12:46:11.303006","2014-07-09 12:46:11.303006"
8605,3,"2014-07-09 12:46:30.415137","2014-07-09 12:46:30.415137"
8606,3,"2014-07-09 12:48:28.241175","2014-07-09 12:48:28.241175"
8607,3,"2014-07-09 13:01:13.797725","2014-07-09 13:01:13.797725"
8608,3,"2014-07-09 13:03:49.605458","2014-07-09 13:03:49.605458"
8609,3,"2014-07-09 13:24:28.785894","2014-07-09 13:24:28.785894"
8610,3,"2014-07-09 13:30:00.361574","2014-07-09 13:30:00.361574"
8611,3,"2014-07-09 13:30:02.763628","2014-07-09 13:30:02.763628"
8612,3,"2014-07-09 13:37:54.970177","2014-07-09 13:37:54.970177"
8613,3,"2014-07-09 14:17:43.698066","2014-07-09 14:17:43.698066"
8614,3,"2014-07-09 14:42:37.497675","2014-07-09 14:42:37.497675"
8615,3,"2014-07-09 14:43:26.067364","2014-07-09 14:43:26.067364"
8616,3,"2014-07-09 14:43:30.159032","2014-07-09 14:43:30.159032"
8617,3,"2014-07-09 14:44:15.75301","2014-07-09 14:44:15.75301"
8618,3,"2014-07-09 14:44:49.94261","2014-07-09 14:44:49.94261"
8619,3,"2014-07-09 14:45:01.625242","2014-07-09 14:45:01.625242"
8620,3,"2014-07-09 14:46:14.073434","2014-07-09 14:46:14.073434"
8621,3,"2014-07-09 14:46:16.825692","2014-07-09 14:46:16.825692"
8622,3,"2014-07-09 14:46:57.053383","2014-07-09 14:46:57.053383"
8623,3,"2014-07-09 14:48:13.997905","2014-07-09 14:48:13.997905"
8624,3,"2014-07-09 14:48:51.734972","2014-07-09 14:48:51.734972"
8625,3,"2014-07-09 14:51:52.344915","2014-07-09 14:51:52.344915"
8626,3,"2014-07-09 14:53:21.339793","2014-07-09 14:53:21.339793"
8626,63,"2014-07-09 14:54:14.928138","2014-07-09 14:54:14.928138"
8627,3,"2014-07-09 14:56:24.138327","2014-07-09 14:56:24.138327"
8628,3,"2014-07-09 14:57:08.337732","2014-07-09 14:57:08.337732"
8629,3,"2014-07-09 14:57:37.883698","2014-07-09 14:57:37.883698"
8630,3,"2014-07-09 15:00:02.644168","2014-07-09 15:00:02.644168"
8631,3,"2014-07-09 15:01:57.579849","2014-07-09 15:01:57.579849"
8632,3,"2014-07-09 15:08:35.497237","2014-07-09 15:08:35.497237"
8633,3,"2014-07-09 15:10:44.159772","2014-07-09 15:10:44.159772"
8634,3,"2014-07-09 15:11:48.900968","2014-07-09 15:11:48.900968"
8635,3,"2014-07-09 15:13:04.163634","2014-07-09 15:13:04.163634"
8636,3,"2014-07-09 15:17:31.766526","2014-07-09 15:17:31.766526"
8637,3,"2014-07-09 15:17:42.944877","2014-07-09 15:17:42.944877"
8638,3,"2014-07-09 15:23:42.90071","2014-07-09 15:23:42.90071"
8639,3,"2014-07-09 15:24:54.807302","2014-07-09 15:24:54.807302"
8640,3,"2014-07-09 15:28:03.379814","2014-07-09 15:28:03.379814"
8641,3,"2014-07-09 15:33:31.801103","2014-07-09 15:33:31.801103"
8642,3,"2014-07-09 15:33:47.096321","2014-07-09 15:33:47.096321"
8643,3,"2014-07-09 15:34:59.198656","2014-07-09 15:34:59.198656"
8644,3,"2014-07-09 15:37:00.016199","2014-07-09 15:37:00.016199"
8645,3,"2014-07-09 15:41:00.456676","2014-07-09 15:41:00.456676"
8646,3,"2014-07-09 15:45:17.805839","2014-07-09 15:45:17.805839"
8647,3,"2014-07-09 15:45:48.037546","2014-07-09 15:45:48.037546"
8648,3,"2014-07-09 15:46:16.772951","2014-07-09 15:46:16.772951"
8649,3,"2014-07-09 15:47:00.499404","2014-07-09 15:47:00.499404"
8650,3,"2014-07-09 15:51:28.709704","2014-07-09 15:51:28.709704"
8651,3,"2014-07-09 15:52:47.039155","2014-07-09 15:52:47.039155"
8652,3,"2014-07-09 16:02:17.860732","2014-07-09 16:02:17.860732"
8653,3,"2014-07-09 16:03:02.729613","2014-07-09 16:03:02.729613"
8654,3,"2014-07-09 16:15:34.374356","2014-07-09 16:15:34.374356"
8655,3,"2014-07-09 16:16:22.543879","2014-07-09 16:16:22.543879"
8656,3,"2014-07-09 16:18:34.702092","2014-07-09 16:18:34.702092"
8657,3,"2014-07-09 16:31:09.083157","2014-07-09 16:31:09.083157"
8658,3,"2014-07-09 16:32:49.961622","2014-07-09 16:32:49.961622"
8659,3,"2014-07-09 16:33:03.12765","2014-07-09 16:33:03.12765"
8660,3,"2014-07-09 16:33:53.018256","2014-07-09 16:33:53.018256"
8661,3,"2014-07-09 16:36:52.558577","2014-07-09 16:36:52.558577"
8662,3,"2014-07-09 16:38:44.524899","2014-07-09 16:38:44.524899"
8663,3,"2014-07-09 16:41:54.243129","2014-07-09 16:41:54.243129"
8664,3,"2014-07-09 16:52:57.766126","2014-07-09 16:52:57.766126"
8665,3,"2014-07-09 16:54:25.924374","2014-07-09 16:54:25.924374"
8666,3,"2014-07-09 16:54:58.679969","2014-07-09 16:54:58.679969"
8667,3,"2014-07-09 16:58:58.986572","2014-07-09 16:58:58.986572"
8668,3,"2014-07-09 16:59:38.215518","2014-07-09 16:59:38.215518"
8669,3,"2014-07-09 17:00:43.492478","2014-07-09 17:00:43.492478"
8670,3,"2014-07-09 17:02:56.865752","2014-07-09 17:02:56.865752"
8671,3,"2014-07-09 17:03:45.638014","2014-07-09 17:03:45.638014"
8672,3,"2014-07-09 17:06:51.743785","2014-07-09 17:06:51.743785"
8673,3,"2014-07-09 17:11:01.78283","2014-07-09 17:11:01.78283"
8674,3,"2014-07-09 17:14:49.81388","2014-07-09 17:14:49.81388"
8675,3,"2014-07-09 17:17:23.118423","2014-07-09 17:17:23.118423"
8676,3,"2014-07-09 17:17:34.867309","2014-07-09 17:17:34.867309"
8677,3,"2014-07-09 17:20:53.211793","2014-07-09 17:20:53.211793"
8678,3,"2014-07-09 17:23:42.653907","2014-07-09 17:23:42.653907"
8679,3,"2014-07-09 17:24:27.375711","2014-07-09 17:24:27.375711"
8680,3,"2014-07-09 17:24:48.820138","2014-07-09 17:24:48.820138"
8681,3,"2014-07-09 17:25:50.367004","2014-07-09 17:25:50.367004"
8682,3,"2014-07-09 17:26:20.321575","2014-07-09 17:26:20.321575"
8683,3,"2014-07-09 17:29:15.757986","2014-07-09 17:29:15.757986"
8684,3,"2014-07-09 17:30:12.881924","2014-07-09 17:30:12.881924"
8685,3,"2014-07-09 17:39:42.727489","2014-07-09 17:39:42.727489"
8686,3,"2014-07-09 17:40:45.481822","2014-07-09 17:40:45.481822"
8687,3,"2014-07-09 17:44:36.526991","2014-07-09 17:44:36.526991"
8688,3,"2014-07-09 17:44:42.593312","2014-07-09 17:44:42.593312"
8689,3,"2014-07-09 17:49:09.317081","2014-07-09 17:49:09.317081"
8690,3,"2014-07-09 17:49:21.246959","2014-07-09 17:49:21.246959"
8691,3,"2014-07-09 17:51:11.396478","2014-07-09 17:51:11.396478"
8692,3,"2014-07-09 17:53:49.783642","2014-07-09 17:53:49.783642"
8693,3,"2014-07-09 18:00:25.064695","2014-07-09 18:00:25.064695"
8694,3,"2014-07-09 18:06:05.73521","2014-07-09 18:06:05.73521"
8695,3,"2014-07-09 18:08:07.156293","2014-07-09 18:08:07.156293"
8696,3,"2014-07-09 18:09:52.213589","2014-07-09 18:09:52.213589"
8697,3,"2014-07-09 18:13:03.232866","2014-07-09 18:13:03.232866"
8698,3,"2014-07-09 18:18:00.907531","2014-07-09 18:18:00.907531"
8699,3,"2014-07-09 18:21:51.026608","2014-07-09 18:21:51.026608"
8700,3,"2014-07-09 18:22:27.318595","2014-07-09 18:22:27.318595"
8701,3,"2014-07-09 18:24:14.593364","2014-07-09 18:24:14.593364"
8702,3,"2014-07-09 18:24:48.40704","2014-07-09 18:24:48.40704"
8703,3,"2014-07-09 18:26:27.448163","2014-07-09 18:26:27.448163"
8704,3,"2014-07-09 18:33:57.658454","2014-07-09 18:33:57.658454"
8705,3,"2014-07-09 18:36:37.138152","2014-07-09 18:36:37.138152"
8706,3,"2014-07-09 18:43:06.452814","2014-07-09 18:43:06.452814"
8707,3,"2014-07-09 18:53:44.188631","2014-07-09 18:53:44.188631"
8708,3,"2014-07-09 19:06:39.812934","2014-07-09 19:06:39.812934"
8709,3,"2014-07-09 19:13:39.027621","2014-07-09 19:13:39.027621"
8710,3,"2014-07-09 19:17:40.08786","2014-07-09 19:17:40.08786"
8711,3,"2014-07-09 19:20:17.172844","2014-07-09 19:20:17.172844"
8712,3,"2014-07-09 19:22:11.140211","2014-07-09 19:22:11.140211"
8713,3,"2014-07-09 19:26:42.271637","2014-07-09 19:26:42.271637"
8714,3,"2014-07-09 19:29:42.336263","2014-07-09 19:29:42.336263"
8715,3,"2014-07-09 19:32:38.75002","2014-07-09 19:32:38.75002"
8716,3,"2014-07-09 19:32:45.275008","2014-07-09 19:32:45.275008"
8717,3,"2014-07-09 19:37:08.03261","2014-07-09 19:37:08.03261"
8718,3,"2014-07-09 19:37:37.638378","2014-07-09 19:37:37.638378"
8719,3,"2014-07-09 19:38:15.486444","2014-07-09 19:38:15.486444"
8720,3,"2014-07-09 19:38:29.853803","2014-07-09 19:38:29.853803"
8721,3,"2014-07-09 19:38:36.506763","2014-07-09 19:38:36.506763"
8722,3,"2014-07-09 19:38:44.050445","2014-07-09 19:38:44.050445"
8723,3,"2014-07-09 19:39:33.608129","2014-07-09 19:39:33.608129"
8724,3,"2014-07-09 19:39:53.879536","2014-07-09 19:39:53.879536"
8725,3,"2014-07-09 19:40:04.139838","2014-07-09 19:40:04.139838"
8726,3,"2014-07-09 19:41:46.983594","2014-07-09 19:41:46.983594"
8727,3,"2014-07-09 19:43:33.5498","2014-07-09 19:43:33.5498"
8728,3,"2014-07-09 19:43:45.230035","2014-07-09 19:43:45.230035"
8729,3,"2014-07-09 19:44:14.686075","2014-07-09 19:44:14.686075"
8730,3,"2014-07-09 19:52:44.443053","2014-07-09 19:52:44.443053"
8731,3,"2014-07-09 19:59:37.037282","2014-07-09 19:59:37.037282"
8732,3,"2014-07-09 20:01:12.348188","2014-07-09 20:01:12.348188"
8733,3,"2014-07-09 20:01:32.435015","2014-07-09 20:01:32.435015"
8734,3,"2014-07-09 20:03:58.520482","2014-07-09 20:03:58.520482"
8735,3,"2014-07-09 20:04:59.802227","2014-07-09 20:04:59.802227"
8736,3,"2014-07-09 20:06:30.394506","2014-07-09 20:06:30.394506"
8737,3,"2014-07-09 20:09:48.494955","2014-07-09 20:09:48.494955"
8738,3,"2014-07-09 20:10:18.372008","2014-07-09 20:10:18.372008"
8739,3,"2014-07-09 20:16:34.826698","2014-07-09 20:16:34.826698"
8740,3,"2014-07-09 20:37:16.424977","2014-07-09 20:37:16.424977"
8741,3,"2014-07-09 20:38:48.516563","2014-07-09 20:38:48.516563"
8742,3,"2014-07-09 20:45:47.800815","2014-07-09 20:45:47.800815"
8743,3,"2014-07-09 20:49:25.002863","2014-07-09 20:49:25.002863"
8744,3,"2014-07-09 20:54:35.373474","2014-07-09 20:54:35.373474"
8745,3,"2014-07-09 20:57:20.516769","2014-07-09 20:57:20.516769"
8746,3,"2014-07-09 20:57:26.5872","2014-07-09 20:57:26.5872"
8747,3,"2014-07-09 21:00:22.800584","2014-07-09 21:00:22.800584"
8748,3,"2014-07-09 21:03:33.74173","2014-07-09 21:03:33.74173"
8749,3,"2014-07-09 21:04:40.306432","2014-07-09 21:04:40.306432"
8750,3,"2014-07-09 21:04:48.804514","2014-07-09 21:04:48.804514"
8751,3,"2014-07-09 21:06:15.70924","2014-07-09 21:06:15.70924"
8752,3,"2014-07-09 21:07:57.311007","2014-07-09 21:07:57.311007"
8754,3,"2014-07-09 21:11:56.036577","2014-07-09 21:11:56.036577"
8757,3,"2014-07-09 21:20:11.570052","2014-07-09 21:20:11.570052"
8758,3,"2014-07-09 21:27:15.48563","2014-07-09 21:27:15.48563"
8760,3,"2014-07-09 21:28:57.061274","2014-07-09 21:28:57.061274"
8761,3,"2014-07-09 21:29:39.696736","2014-07-09 21:29:39.696736"
8762,3,"2014-07-09 21:30:55.476849","2014-07-09 21:30:55.476849"
8763,3,"2014-07-09 21:34:23.823102","2014-07-09 21:34:23.823102"
8766,3,"2014-07-09 21:41:37.992558","2014-07-09 21:41:37.992558"
8769,3,"2014-07-09 21:51:20.628277","2014-07-09 21:51:20.628277"
8770,3,"2014-07-09 21:52:30.275264","2014-07-09 21:52:30.275264"
8771,3,"2014-07-10 00:03:21.767574","2014-07-10 00:03:21.767574"
8772,3,"2014-07-10 00:04:45.144379","2014-07-10 00:04:45.144379"
8775,3,"2014-07-10 00:15:18.169565","2014-07-10 00:15:18.169565"
8778,3,"2014-07-10 03:45:45.973757","2014-07-10 03:45:45.973757"
8779,3,"2014-07-10 03:52:45.015928","2014-07-10 03:52:45.015928"
8780,3,"2014-07-10 04:01:20.369711","2014-07-10 04:01:20.369711"
8781,3,"2014-07-10 04:02:24.906983","2014-07-10 04:02:24.906983"
8784,3,"2014-07-10 04:24:34.103749","2014-07-10 04:24:34.103749"
8785,3,"2014-07-10 04:30:03.621556","2014-07-10 04:30:03.621556"
8788,3,"2014-07-10 04:54:01.375371","2014-07-10 04:54:01.375371"
8791,3,"2014-07-10 05:12:20.644615","2014-07-10 05:12:20.644615"
8793,3,"2014-07-10 05:17:47.652735","2014-07-10 05:17:47.652735"
8794,3,"2014-07-10 05:25:23.583188","2014-07-10 05:25:23.583188"
8799,3,"2014-07-10 05:58:03.82377","2014-07-10 05:58:03.82377"
8802,3,"2014-07-10 06:11:18.575223","2014-07-10 06:11:18.575223"
8804,3,"2014-07-10 06:17:12.991086","2014-07-10 06:17:12.991086"
8806,3,"2014-07-10 06:18:52.842877","2014-07-10 06:18:52.842877"
8808,3,"2014-07-10 06:20:15.575574","2014-07-10 06:20:15.575574"
8813,3,"2014-07-10 06:31:28.632307","2014-07-10 06:31:28.632307"
8815,3,"2014-07-10 06:32:11.810496","2014-07-10 06:32:11.810496"
8816,3,"2014-07-10 06:32:41.980136","2014-07-10 06:32:41.980136"
8824,3,"2014-07-10 06:56:52.552631","2014-07-10 06:56:52.552631"
8826,3,"2014-07-10 07:00:13.546042","2014-07-10 07:00:13.546042"
8827,3,"2014-07-10 07:02:10.634601","2014-07-10 07:02:10.634601"
8828,3,"2014-07-10 07:03:03.437178","2014-07-10 07:03:03.437178"
8830,3,"2014-07-10 07:07:36.44036","2014-07-10 07:07:36.44036"
8831,3,"2014-07-10 07:25:36.290313","2014-07-10 07:25:36.290313"
8835,3,"2014-07-10 07:41:02.14756","2014-07-10 07:41:02.14756"
8837,3,"2014-07-10 07:44:21.887461","2014-07-10 07:44:21.887461"
8845,3,"2014-07-10 14:57:53.869766","2014-07-10 14:57:53.869766"
8845,20,"2014-07-10 14:57:53.883083","2014-07-10 14:57:53.883083"
8848,3,"2014-07-11 02:25:05.484971","2014-07-11 02:25:05.484971"
8849,3,"2014-07-11 03:33:07.426079","2014-07-11 03:33:07.426079"
8850,3,"2014-07-11 04:03:43.801327","2014-07-11 04:03:43.801327"
8852,3,"2014-07-11 04:29:21.773167","2014-07-11 04:29:21.773167"
8856,3,"2014-07-11 04:59:27.924563","2014-07-11 04:59:27.924563"
8857,3,"2014-07-11 05:33:54.516561","2014-07-11 05:33:54.516561"
8858,3,"2014-07-11 05:34:53.318752","2014-07-11 05:34:53.318752"
8860,3,"2014-07-11 05:39:05.061218","2014-07-11 05:39:05.061218"
8861,3,"2014-07-11 05:40:51.732892","2014-07-11 05:40:51.732892"
8863,3,"2014-07-11 05:42:13.068284","2014-07-11 05:42:13.068284"
8864,3,"2014-07-11 05:44:09.173372","2014-07-11 05:44:09.173372"
8872,3,"2014-07-11 05:52:44.931833","2014-07-11 05:52:44.931833"
8873,3,"2014-07-11 05:54:15.916774","2014-07-11 05:54:15.916774"
8875,3,"2014-07-11 05:57:18.649562","2014-07-11 05:57:18.649562"
8877,3,"2014-07-11 05:59:45.772069","2014-07-11 05:59:45.772069"
8882,3,"2014-07-11 06:10:56.194374","2014-07-11 06:10:56.194374"
8883,3,"2014-07-11 06:10:59.608456","2014-07-11 06:10:59.608456"
8887,3,"2014-07-11 06:19:56.081059","2014-07-11 06:19:56.081059"
8890,3,"2014-07-11 06:25:46.533794","2014-07-11 06:25:46.533794"
8891,3,"2014-07-11 06:26:34.974303","2014-07-11 06:26:34.974303"
8894,3,"2014-07-11 06:30:33.216701","2014-07-11 06:30:33.216701"
8895,3,"2014-07-11 06:32:14.487047","2014-07-11 06:32:14.487047"
8896,3,"2014-07-11 06:32:29.468074","2014-07-11 06:32:29.468074"
8898,3,"2014-07-11 06:34:21.996037","2014-07-11 06:34:21.996037"
8900,3,"2014-07-11 06:42:30.171036","2014-07-11 06:42:30.171036"
8905,3,"2014-07-11 06:54:16.128236","2014-07-11 06:54:16.128236"
8907,3,"2014-07-11 06:56:50.235988","2014-07-11 06:56:50.235988"
8910,3,"2014-07-11 07:02:33.272196","2014-07-11 07:02:33.272196"
8911,3,"2014-07-11 07:03:15.408972","2014-07-11 07:03:15.408972"
8753,3,"2014-07-09 21:08:22.455361","2014-07-09 21:08:22.455361"
8755,3,"2014-07-09 21:16:52.773586","2014-07-09 21:16:52.773586"
1107,130,"2014-07-09 21:20:43.626326","2014-07-09 21:20:43.626326"
8759,3,"2014-07-09 21:27:19.060539","2014-07-09 21:27:19.060539"
8764,3,"2014-07-09 21:34:43.131345","2014-07-09 21:34:43.131345"
8765,3,"2014-07-09 21:39:42.010888","2014-07-09 21:39:42.010888"
8767,3,"2014-07-09 21:42:25.469037","2014-07-09 21:42:25.469037"
8776,3,"2014-07-10 00:20:37.140717","2014-07-10 00:20:37.140717"
8787,3,"2014-07-10 04:46:40.529502","2014-07-10 04:46:40.529502"
8789,3,"2014-07-10 04:54:22.623864","2014-07-10 04:54:22.623864"
8790,3,"2014-07-10 05:00:52.443588","2014-07-10 05:00:52.443588"
8792,3,"2014-07-10 05:13:14.683406","2014-07-10 05:13:14.683406"
8795,3,"2014-07-10 05:31:10.511227","2014-07-10 05:31:10.511227"
8797,3,"2014-07-10 05:45:13.803368","2014-07-10 05:45:13.803368"
8800,3,"2014-07-10 05:59:21.85782","2014-07-10 05:59:21.85782"
8801,3,"2014-07-10 06:04:21.168644","2014-07-10 06:04:21.168644"
8812,3,"2014-07-10 06:29:50.646994","2014-07-10 06:29:50.646994"
8818,3,"2014-07-10 06:35:05.333129","2014-07-10 06:35:05.333129"
8819,3,"2014-07-10 06:43:50.13188","2014-07-10 06:43:50.13188"
8821,3,"2014-07-10 06:50:13.814998","2014-07-10 06:50:13.814998"
8822,3,"2014-07-10 06:54:16.612535","2014-07-10 06:54:16.612535"
8829,3,"2014-07-10 07:03:47.041034","2014-07-10 07:03:47.041034"
8832,3,"2014-07-10 07:28:50.08332","2014-07-10 07:28:50.08332"
8833,3,"2014-07-10 07:30:23.093651","2014-07-10 07:30:23.093651"
8834,3,"2014-07-10 07:31:51.231886","2014-07-10 07:31:51.231886"
8844,3,"2014-07-10 13:58:04.138617","2014-07-10 13:58:04.138617"
8846,3,"2014-07-11 00:03:50.306598","2014-07-11 00:03:50.306598"
8847,3,"2014-07-11 01:19:40.043582","2014-07-11 01:19:40.043582"
8851,3,"2014-07-11 04:16:39.649109","2014-07-11 04:16:39.649109"
8853,3,"2014-07-11 04:39:18.86695","2014-07-11 04:39:18.86695"
8855,3,"2014-07-11 04:55:33.11061","2014-07-11 04:55:33.11061"
8862,3,"2014-07-11 05:41:19.40551","2014-07-11 05:41:19.40551"
8865,3,"2014-07-11 05:44:22.902299","2014-07-11 05:44:22.902299"
8866,3,"2014-07-11 05:47:01.618962","2014-07-11 05:47:01.618962"
8867,3,"2014-07-11 05:48:10.288102","2014-07-11 05:48:10.288102"
8869,3,"2014-07-11 05:48:42.690272","2014-07-11 05:48:42.690272"
8870,3,"2014-07-11 05:51:44.650394","2014-07-11 05:51:44.650394"
8871,3,"2014-07-11 05:52:30.742536","2014-07-11 05:52:30.742536"
8874,3,"2014-07-11 05:56:22.315971","2014-07-11 05:56:22.315971"
8878,3,"2014-07-11 06:00:05.250103","2014-07-11 06:00:05.250103"
8879,3,"2014-07-11 06:01:22.014653","2014-07-11 06:01:22.014653"
8880,3,"2014-07-11 06:02:13.014376","2014-07-11 06:02:13.014376"
8881,3,"2014-07-11 06:10:16.912104","2014-07-11 06:10:16.912104"
8885,3,"2014-07-11 06:12:34.344601","2014-07-11 06:12:34.344601"
8892,3,"2014-07-11 06:27:56.271601","2014-07-11 06:27:56.271601"
8901,3,"2014-07-11 06:43:15.997593","2014-07-11 06:43:15.997593"
8902,3,"2014-07-11 06:44:27.222769","2014-07-11 06:44:27.222769"
8903,3,"2014-07-11 06:45:58.489865","2014-07-11 06:45:58.489865"
8904,3,"2014-07-11 06:48:55.271857","2014-07-11 06:48:55.271857"
8906,3,"2014-07-11 06:56:06.744765","2014-07-11 06:56:06.744765"
8912,3,"2014-07-11 07:03:17.923","2014-07-11 07:03:17.923"
8914,3,"2014-07-11 07:30:38.659521","2014-07-11 07:30:38.659521"
8756,3,"2014-07-09 21:17:14.629964","2014-07-09 21:17:14.629964"
8768,3,"2014-07-09 21:47:06.876091","2014-07-09 21:47:06.876091"
8773,3,"2014-07-10 00:11:41.862993","2014-07-10 00:11:41.862993"
8774,3,"2014-07-10 00:13:05.657295","2014-07-10 00:13:05.657295"
8777,3,"2014-07-10 03:34:03.897517","2014-07-10 03:34:03.897517"
8782,3,"2014-07-10 04:03:29.311277","2014-07-10 04:03:29.311277"
8783,3,"2014-07-10 04:04:47.970851","2014-07-10 04:04:47.970851"
8786,3,"2014-07-10 04:34:05.100741","2014-07-10 04:34:05.100741"
8796,3,"2014-07-10 05:33:42.45109","2014-07-10 05:33:42.45109"
8798,3,"2014-07-10 05:56:41.793195","2014-07-10 05:56:41.793195"
8803,3,"2014-07-10 06:14:20.391246","2014-07-10 06:14:20.391246"
8805,3,"2014-07-10 06:18:18.605744","2014-07-10 06:18:18.605744"
8807,3,"2014-07-10 06:19:13.965728","2014-07-10 06:19:13.965728"
8809,3,"2014-07-10 06:21:23.787699","2014-07-10 06:21:23.787699"
8810,3,"2014-07-10 06:21:27.686222","2014-07-10 06:21:27.686222"
8811,3,"2014-07-10 06:27:35.687151","2014-07-10 06:27:35.687151"
8814,3,"2014-07-10 06:31:31.707865","2014-07-10 06:31:31.707865"
8817,3,"2014-07-10 06:34:04.131997","2014-07-10 06:34:04.131997"
8820,3,"2014-07-10 06:47:42.196441","2014-07-10 06:47:42.196441"
8823,3,"2014-07-10 06:55:06.738678","2014-07-10 06:55:06.738678"
8825,3,"2014-07-10 06:57:29.642302","2014-07-10 06:57:29.642302"
8836,3,"2014-07-10 07:42:15.553327","2014-07-10 07:42:15.553327"
8838,3,"2014-07-10 07:47:00.554695","2014-07-10 07:47:00.554695"
8839,3,"2014-07-10 07:47:09.364346","2014-07-10 07:47:09.364346"
